href,name,born,died,birthplace,deathplace,birth_lon,birth_lat,death_lon,death_lat
https://en.wikipedia.org/wiki/Rosella_Rice,Rosella Rice,1827,1888,"Perrysville, Ohio",,-82.3115503,40.6575594,0,0
https://en.wikipedia.org/wiki/Stan_Rice,Stan Rice,1942,2002,,New Orleans,0,0,-90.0782127,29.9759983
https://en.wikipedia.org/wiki/Adrienne_Rich,Adrienne Rich,1929,2012,"Baltimore, Maryland","Santa Cruz, California",-76.610759,39.2908816,-121.9905908,37.050096
https://en.wikipedia.org/wiki/Beah_Richards,Beah Richards,1920,2000,"Vicksburg, Mississippi",,-90.8777342,32.3528055,0,0
https://en.wikipedia.org/wiki/Laura_E._Richards,Laura E. Richards,1850,1943,"Boston, Massachusetts","Gardiner, Maine",-71.060511,42.3554334,-69.7722919,44.2287343
https://en.wikipedia.org/wiki/William_Nauns_Ricks,William Nauns Ricks,1876,1948,"Wytheville, Virginia",Oakland,-81.0869747,36.9479966,-122.271356,37.8044557
https://en.wikipedia.org/wiki/Lola_Ridge,Lola Ridge,1873,1941,,,0,0,0,0
https://en.wikipedia.org/wiki/Laura_Riding,Laura Riding,1901,1991,,,0,0,0,0
https://en.wikipedia.org/wiki/Charles_P._Ries_(poet),Charles P. Ries (poet),1952,,Sheboygan County,,-87.9370433,43.7128967,0,0
https://en.wikipedia.org/wiki/James_Whitcomb_Riley,James Whitcomb Riley,1849,1916,"Greenfield, Indiana","Indianapolis, Indiana",-85.7681979,39.7855096,-86.1583502,39.7683331
https://en.wikipedia.org/wiki/Alberto_R%C3%ADos,Alberto Ríos,1952,,"Nogales, Arizona",,-110.936081,31.3402134,0,0
https://en.wikipedia.org/wiki/Laura_Jacinta_Rittenhouse,Laura Jacinta Rittenhouse,1841,1911,"New Grand Chain, Illinois",Chicago,-89.0211814,37.2519964,-87.6244212,41.8755616
https://en.wikipedia.org/wiki/Tom%C3%A1s_Rivera,Tomás Rivera,1935,1984,,,0,0,0,0
https://en.wikipedia.org/wiki/Richard_Robbins_(poet),Richard Robbins (poet),,,,,0,0,0,0
https://en.wikipedia.org/wiki/Howard_W._Robertson,Howard W. Robertson,1947,,,,0,0,0,0
https://en.wikipedia.org/wiki/Edwin_Arlington_Robinson,Edwin Arlington Robinson,1869,1935,"Head Tide, Maine","New York City, New York",-69.6214342,44.1145197,-74.0060152,40.7127281
https://en.wikipedia.org/wiki/Edouard_Roditi,Edouard Roditi,1910,1992,,,0,0,0,0
https://en.wikipedia.org/wiki/Luis_J._Rodriguez,Luis J. Rodriguez,1954,,"El Paso, Texas",,-106.488234,31.7550511,0,0
https://en.wikipedia.org/wiki/Theodore_Roethke,Theodore Roethke,1908,1963,"Saginaw, Michigan","Bainbridge Island, Washington",-83.9490365,43.4200387,-122.5209429,47.6262688
https://en.wikipedia.org/wiki/Pattiann_Rogers,Pattiann Rogers,1940,,,,0,0,0,0
https://en.wikipedia.org/wiki/Matthew_Rohrer,Matthew Rohrer,1970,,Ann Arbor,,-83.7312291,42.2681569,0,0
https://en.wikipedia.org/wiki/Henry_Rollins,Henry Rollins,1961,,"Washington, D.C.",,-77.0365427,38.8950368,0,0
https://en.wikipedia.org/wiki/Adelaide_Day_Rollston,Adelaide Day Rollston,1854,1941,"Paducah, Kentucky",,-88.6000478,37.0833893,0,0
https://en.wikipedia.org/wiki/David_Romtvedt,David Romtvedt,,,,,0,0,0,0
https://en.wikipedia.org/wiki/Raymond_Roseliep,Raymond Roseliep,1917,1983,,,0,0,0,0
https://en.wikipedia.org/wiki/Franklin_Rosemont,Franklin Rosemont,1943,2009,,,0,0,0,0
https://en.wikipedia.org/wiki/J._Allyn_Rosser,J. Allyn Rosser,1957,,,,0,0,0,0
https://en.wikipedia.org/wiki/Terry_Rossio,Terry Rossio,1960,,"Kalamazoo, Michigan",,-85.5872286,42.291707,0,0
https://en.wikipedia.org/wiki/Jerome_Rothenberg,Jerome Rothenberg,1931,,,,0,0,0,0
https://en.wikipedia.org/wiki/Michael_Rothenberg,Michael Rothenberg,1951,,,,0,0,0,0
https://en.wikipedia.org/wiki/Anne_Rouse,Anne Rouse,1954,,,,0,0,0,0
https://en.wikipedia.org/wiki/Thomas_Rowley_(poet),Thomas Rowley (poet),1721,1796,,,0,0,0,0
https://en.wikipedia.org/wiki/Gibbons_Ruark,Gibbons Ruark,1941,,,,0,0,0,0
https://en.wikipedia.org/wiki/Mary_Ruefle,Mary Ruefle,1952,,,,0,0,0,0
https://en.wikipedia.org/wiki/Muriel_Rukeyser,Muriel Rukeyser,1913,1980,,,0,0,0,0
https://en.wikipedia.org/wiki/Nipsey_Russell,Nipsey Russell,1918,2005,"Atlanta, Georgia",New York City,-84.3902644,33.7489924,-74.0060152,40.7127281
https://en.wikipedia.org/wiki/Archibald_Rutledge,Archibald Rutledge,1883,1973,,,0,0,0,0
https://en.wikipedia.org/wiki/Carl_Hancock_Rux,Carl Hancock Rux,,,New York City,,-74.0060152,40.7127281,0,0
https://en.wikipedia.org/wiki/Abram_Joseph_Ryan,Abram Joseph Ryan,1838,1886,,,0,0,0,0
https://en.wikipedia.org/wiki/Kay_Ryan,Kay Ryan,1945,,"San Jose, California",,-121.890591,37.3361663,0,0
https://en.wikipedia.org/wiki/Michael_Ryan_(poet),Michael Ryan (poet),1946,,,,0,0,0,0
https://en.wikipedia.org/wiki/Benjamin_Alire_S%C3%A1enz,Benjamin Alire Sáenz,1954,,"Doña Ana County, New Mexico",,-106.849423,32.32817,0,0
https://en.wikipedia.org/wiki/Albert_Saijo,Albert Saijo,1926,2011,,"Volcano, Hawaii",0,0,-155.233984,19.4297676
https://en.wikipedia.org/wiki/Michael_Salinger,Michael Salinger,1962,,,,0,0,0,0
https://en.wikipedia.org/wiki/Mary_Jo_Salter,Mary Jo Salter,1954,,"Grand Rapids, Michigan",,-85.6678639,42.9632425,0,0
https://en.wikipedia.org/wiki/Benjamin_Saltman,Benjamin Saltman,1927,1999,"Pittsburgh, Pennsylvania","Kensington, California",-79.9900861,40.4416941,-122.2802471,37.9104805
https://en.wikipedia.org/wiki/Francis_Saltus_Saltus,Francis Saltus Saltus,1849,1889,,,0,0,0,0
https://en.wikipedia.org/wiki/Carl_Sandburg,Carl Sandburg,1878,1967,,"Flat Rock, Henderson County, North Carolina",0,0,-82.441508,35.271228
https://en.wikipedia.org/wiki/Robert_Charles_Sands,Robert Charles Sands,1799,1832,Brooklyn,"Hoboken, New Jersey",-73.9497211,40.6526006,-74.0323752,40.7433066
https://en.wikipedia.org/wiki/Sherod_Santos,Sherod Santos,1948,,,,0,0,0,0
https://en.wikipedia.org/wiki/Aram_Saroyan,Aram Saroyan,1943,,,,0,0,0,0
https://en.wikipedia.org/wiki/May_Sarton,May Sarton,1912,1995,Wondelgem,"York, Maine",3.7123555,51.0886195,-70.6546639,43.4229305
https://en.wikipedia.org/wiki/Minot_Judson_Savage,Minot Judson Savage,1841,1918,,,0,0,0,0
https://en.wikipedia.org/wiki/Jeannine_Savard,Jeannine Savard,1950,,,,0,0,0,0
https://en.wikipedia.org/wiki/Caroline_Mehitable_Fisher_Sawyer,Caroline Mehitable Fisher Sawyer,1812,1894,"Newton, Massachusetts","Somerville, Massachusetts",-71.2092214,42.3370414,-71.0994968,42.3875968
https://en.wikipedia.org/wiki/John_Godfrey_Saxe,John Godfrey Saxe,1816,1887,,,0,0,0,0
https://en.wikipedia.org/wiki/Gitl_Schaechter-Viswanath,Gitl Schaechter-Viswanath,1958,,,,0,0,0,0
https://en.wikipedia.org/wiki/Hermann_Georg_Scheffauer,Hermann Georg Scheffauer,1876,1927,"San Francisco, California",Berlin,-122.419906,37.7790262,13.3888599,52.5170365
https://en.wikipedia.org/wiki/Peter_Schjeldahl,Peter Schjeldahl,1942,,"Fargo, North Dakota","Bovina, New York",-96.789821,46.877229,-74.726823,42.2695295
https://en.wikipedia.org/wiki/Michael_Schmidt_(poet),Michael Schmidt (poet),1947,,,,0,0,0,0
https://en.wikipedia.org/wiki/Dennis_Schmitz,Dennis Schmitz,1937,2019,,,0,0,0,0
https://en.wikipedia.org/wiki/Gjertrud_Schnackenberg,Gjertrud Schnackenberg,1953,,,,0,0,0,0
https://en.wikipedia.org/wiki/Elio_Schneeman,Elio Schneeman,1961,1997,,,0,0,0,0
https://en.wikipedia.org/wiki/Dan_Schneider_(writer),Dan Schneider (writer),1965,,,,0,0,0,0
https://en.wikipedia.org/wiki/Pat_Schneider,Pat Schneider,1934,2020,"Ava, Missouri","Amherst, Massachusetts",-92.6600096,36.9519236,-72.505714,42.3685658
https://en.wikipedia.org/wiki/Jane_Johnston_Schoolcraft,Jane Johnston Schoolcraft,1800,1842,"Sault Ste. Marie, Michigan",,-84.359269,46.490586,0,0
https://en.wikipedia.org/wiki/Philip_Schultz,Philip Schultz,1945,,"Rochester, New York",,-77.615214,43.157285,0,0
https://en.wikipedia.org/wiki/Susan_Polis_Schutz,Susan Polis Schutz,1944,,"Peekskill, New York",,-73.9204922,41.289811,0,0
https://en.wikipedia.org/wiki/James_Schuyler,James Schuyler,1923,1991,,,0,0,0,0
https://en.wikipedia.org/wiki/Delmore_Schwartz,Delmore Schwartz,1913,1966,,,0,0,0,0
https://en.wikipedia.org/wiki/Patricia_Roth_Schwartz,Patricia Roth Schwartz,1946,,,,0,0,0,0
https://en.wikipedia.org/wiki/Armand_Schwerner,Armand Schwerner,1927,1999,,,0,0,0,0
https://en.wikipedia.org/wiki/Peter_Seaton,Peter Seaton,1942,2010,,,0,0,0,0
https://en.wikipedia.org/wiki/Alan_Seeger,Alan Seeger,1888,1916,New York City,Belloy-en-Santerre,-74.0060152,40.7127281,2.85402,49.88264
https://en.wikipedia.org/wiki/Calvin_Seerveld,Calvin Seerveld,1930,,New York City,,-74.0060152,40.7127281,0,0
https://en.wikipedia.org/wiki/Frederick_Seidel,Frederick Seidel,1936,,,,0,0,0,0
https://en.wikipedia.org/wiki/Hugh_Seidman,Hugh Seidman,1940,,,,0,0,0,0
https://en.wikipedia.org/wiki/Rebecca_Seiferle,Rebecca Seiferle,,,,,0,0,0,0
https://en.wikipedia.org/wiki/Martha_Serpas,Martha Serpas,,,,,0,0,0,0
https://en.wikipedia.org/wiki/Diane_Seuss,Diane Seuss,1956,,,,0,0,0,0
https://en.wikipedia.org/wiki/Dr._Seuss,Dr. Seuss,,,"Springfield, Massachusetts",San Diego,-72.5886727,42.1018764,-117.1627728,32.7174202
https://en.wikipedia.org/wiki/Elizabeth_Sewell_(writer),Elizabeth Sewell (writer),1919,2001,Coonoor,"Greensboro, North Carolina",76.77480204343980,11.322330950000000,-79.7919754,36.0726355
https://en.wikipedia.org/wiki/Anne_Sexton,Anne Sexton,1928,1974,,"Weston, Massachusetts",0,0,-71.3031132,42.3667625
https://en.wikipedia.org/wiki/Tom_Sexton_(poet),Tom Sexton (poet),1940,,,,0,0,0,0
https://en.wikipedia.org/wiki/Ntozake_Shange,Ntozake Shange,1948,2018,"Trenton, New Jersey","Bowie, Maryland",-74.7659,40.2203074,-76.7301718,38.9424464
https://en.wikipedia.org/wiki/Ravi_Shankar_(poet),Ravi Shankar (poet),1975,,,,0,0,0,0
https://en.wikipedia.org/wiki/Mary_Eulalie_Fee_Shannon,Mary Eulalie Fee Shannon,1824,1855,"Flemingsburg, Kentucky","Auburn, California",-83.7338076,38.4222995,-121.0739897,38.8945939
https://en.wikipedia.org/wiki/David_Shapiro_(poet),David Shapiro (poet),1947,,,,0,0,0,0
https://en.wikipedia.org/wiki/Karl_Shapiro,Karl Shapiro,1913,2000,"Baltimore, Maryland","New York City, New York",-76.610759,39.2908816,-74.0060152,40.7127281
https://en.wikipedia.org/wiki/G._S._Sharat_Chandra,G. S. Sharat Chandra,1935,2000,,,0,0,0,0
https://en.wikipedia.org/wiki/Brenda_Shaughnessy,Brenda Shaughnessy,1970,,Okinawa Island,,127.91146866408400,26.4748948,0,0
https://en.wikipedia.org/wiki/Scott_Shaw,Scott Shaw,1958,,,,0,0,0,0
https://en.wikipedia.org/wiki/Robert_Shelby_(poet),Robert Shelby (poet),1935,2016,,,0,0,0,0
https://en.wikipedia.org/wiki/Kate_Brownlee_Sherwood,Kate Brownlee Sherwood,1841,1914,"Mahoning County, Ohio","Washington, D.C.",-80.7826416,40.9830133,-77.0365427,38.8950368
https://en.wikipedia.org/wiki/Dora_Adele_Shoemaker,Dora Adele Shoemaker,1873,1962,,"Bala Cynwyd, Pennsylvania",0,0,-75.2340695,40.0076125
https://en.wikipedia.org/wiki/Aaron_Shurin,Aaron Shurin,1947,,,,0,0,0,0
https://en.wikipedia.org/wiki/Eli_Siegel,Eli Siegel,1902,1978,Dvinsk,Greenwich Village,49.1653887,55.7494185,-73.9965658,40.7319802
https://en.wikipedia.org/wiki/Lydia_Sigourney,Lydia Sigourney,1791,1865,"Norwich, Connecticut",,-72.0759008,41.5243537,0,0
https://en.wikipedia.org/wiki/Eleni_Sikelianos,Eleni Sikelianos,,,,,0,0,0,0
https://en.wikipedia.org/wiki/Richard_Siken,Richard Siken,1967,,"New York City, New York",,-74.0060152,40.7127281,0,0
https://en.wikipedia.org/wiki/Leslie_Marmon_Silko,Leslie Marmon Silko,1948,,Albuquerque,,-106.650985,35.0841034,0,0
https://en.wikipedia.org/wiki/Edward_Rowland_Sill,Edward Rowland Sill,1841,1887,"Windsor, Connecticut","Cleveland, Ohio",-72.6437022,41.8525984,-81.6936772,41.4996574
https://en.wikipedia.org/wiki/Ron_Silliman,Ron Silliman,1946,,"Pasco, Washington",,-119.0921,46.2306739,0,0
https://en.wikipedia.org/wiki/Murray_Silverstein,Murray Silverstein,1943,,,,0,0,0,0
https://en.wikipedia.org/wiki/Shel_Silverstein,Shel Silverstein,1930,1999,Chicago,"Key West, Florida",-87.6244212,41.8755616,-81.7724368,24.5625566
https://en.wikipedia.org/wiki/Charles_Simic,Charles Simic,,,Belgrade,"Dover, New Hampshire",20.4568974,44.8178131,-70.8739761,43.1981117
https://en.wikipedia.org/wiki/Jim_Simmerman,Jim Simmerman,1952,2006,,,0,0,0,0
https://en.wikipedia.org/wiki/William_Gilmore_Simms,William Gilmore Simms,1806,1870,"Charleston, South Carolina","Charleston, South Carolina",-79.9399309,32.7884363,-79.9399309,32.7884363
https://en.wikipedia.org/wiki/Marge_Simon,Marge Simon,1942,,"Bethesda, Maryland",,-77.0942447,38.9846816,0,0
https://en.wikipedia.org/wiki/Louis_Simpson,Louis Simpson,1923,2012,Colony of Jamaica,"Stony Brook, New York",0,0,0,0
https://en.wikipedia.org/wiki/Bennie_Lee_Sinclair,Bennie Lee Sinclair,1939,2000,,,0,0,0,0
https://en.wikipedia.org/wiki/John_Sinclair_(poet),John Sinclair (poet),1941,,"Flint, Michigan",,-83.6900211,43.0161693,0,0
https://en.wikipedia.org/wiki/Hal_Sirowitz,Hal Sirowitz,1949,,,,0,0,0,0
https://en.wikipedia.org/wiki/Judith_Skillman,Judith Skillman,1954,,,,0,0,0,0
https://en.wikipedia.org/wiki/Myra_Sklarew,Myra Sklarew,1934,,,,0,0,0,0
https://en.wikipedia.org/wiki/Ed_Skoog,Ed Skoog,1971,,,,0,0,0,0
https://en.wikipedia.org/wiki/Clark_Ashton_Smith,Clark Ashton Smith,1893,1961,"Placer County, California","Pacific Grove, California",-120.7650606,39.1012064,-121.917794,36.6211149
https://en.wikipedia.org/wiki/Elbert_H._Smith,Elbert H. Smith,,,,,0,0,0,0
https://en.wikipedia.org/wiki/Elizabeth_Oakes_Smith,Elizabeth Oakes Smith,1806,1893,"North Yarmouth, Maine","Blue Point, New York",-70.2487493,43.8289389,-73.0345539,40.7439872
https://en.wikipedia.org/wiki/Langdon_Smith,Langdon Smith,1858,1908,,,0,0,0,0
https://en.wikipedia.org/wiki/Jeanie_Oliver_Davidson_Smith,Jeanie Oliver Davidson Smith,1836,1925,"Troy, New York","Johnstown, New York",-73.6917878,42.7284117,-74.3676437,43.0068689
https://en.wikipedia.org/wiki/Marc_Smith_(American_poet),Marc Smith (American poet),1949,,"Chicago, Illinois",,-87.6244212,41.8755616,0,0
https://en.wikipedia.org/wiki/Margaret_Smith_(poet),Margaret Smith (poet),1948,,,,0,0,0,0
https://en.wikipedia.org/wiki/Martha_Pearson_Smith,Martha Pearson Smith,1836,,"North Conway, New Hampshire","Spokane, Washington",-71.1282572,44.0537103,-117.42351,47.6571934
https://en.wikipedia.org/wiki/Patti_Smith,Patti Smith,1946,,,,0,0,0,0
https://en.wikipedia.org/wiki/R._T._Smith,R. T. Smith,1947,,,,0,0,0,0
https://en.wikipedia.org/wiki/Rod_Smith_(poet),Rod Smith (poet),1962,,,,0,0,0,0
https://en.wikipedia.org/wiki/Rolland_Smith,Rolland Smith,1941,,,,0,0,0,0
https://en.wikipedia.org/wiki/Tracy_K._Smith,Tracy K. Smith,1972,,"Falmouth, Massachusetts",,-70.6147519,41.5514979,0,0
https://en.wikipedia.org/wiki/William_Jay_Smith,William Jay Smith,1918,2015,,"Lenox, Massachusetts",0,0,-73.2721461,42.3711232
https://en.wikipedia.org/wiki/W._D._Snodgrass,W. D. Snodgrass,1926,2009,"Beaver Falls, Pennsylvania","Erieville, New York",-80.3192295,40.7520097,-75.7554654,42.8517337
https://en.wikipedia.org/wiki/Eliza_R._Snow,Eliza R. Snow,1804,1887,,,0,0,0,0
https://en.wikipedia.org/wiki/Craig_Snyder_(writer),Craig Snyder (writer),,,,,0,0,0,0
https://en.wikipedia.org/wiki/Gary_Snyder,Gary Snyder,1930,,San Francisco,,-122.419906,37.7790262,0,0
https://en.wikipedia.org/wiki/Laurel_Snyder,Laurel Snyder,1974,,"Baltimore, Maryland",,-76.610759,39.2908816,0,0
https://en.wikipedia.org/wiki/Gustaf_Sobin,Gustaf Sobin,1935,2005,,,0,0,0,0
https://en.wikipedia.org/wiki/Roberto_Solis,Roberto Solis,1945,,Nicaragua,,-85.2936911,12.6090157,0,0
https://en.wikipedia.org/wiki/Gilbert_Sorrentino,Gilbert Sorrentino,1929,2006,"Brooklyn, New York",,-73.9497211,40.6526006,0,0
https://en.wikipedia.org/wiki/Gary_Soto,Gary Soto,1952,,"Fresno, California",,-119.70886126075600,36.7295295,0,0
https://en.wikipedia.org/wiki/Juliana_Spahr,Juliana Spahr,1966,,"Chillicothe, Ohio",,-82.9824019,39.3331197,0,0
https://en.wikipedia.org/wiki/Harriet_Mabel_Spalding,Harriet Mabel Spalding,1862,1935,"Gloversville, New York","Schenectady, New York",-74.3452991,43.0508945,-73.9395687,42.8142432
https://en.wikipedia.org/wiki/Susan_Marr_Spalding,Susan Marr Spalding,1841,1908,"Bath, Maine","Medford, Massachusetts",-69.8138057,43.9128237,-71.1061639,42.4184296
https://en.wikipedia.org/wiki/Anne_Spencer,Anne Spencer,1882,1975,"Henry County, Virginia","Lynchburg, Virginia",-79.9242922,36.6725813,-79.1422464,37.4137536
https://en.wikipedia.org/wiki/Jack_Spicer,Jack Spicer,1925,1965,,,0,0,0,0
https://en.wikipedia.org/wiki/Harriet_Elizabeth_Prescott_Spofford,Harriet Elizabeth Prescott Spofford,1835,1921,"Calais, Maine","Deer Island (Amesbury, Massachusetts)",-67.2769294,45.1883938,-70.90583085620730,42.8346964
https://en.wikipedia.org/wiki/Cornelia_Laws_St._John,Cornelia Laws St. John,?,1902,,New York City,0,0,-74.0060152,40.7127281
https://en.wikipedia.org/wiki/Kim_Stafford,Kim Stafford,1949,,"Portland, Oregon",,-122.674194,45.5202471,0,0
https://en.wikipedia.org/wiki/William_Stafford_(poet),William Stafford (poet),1914,1993,"Hutchinson, Kansas","Lake Oswego, Oregon",-97.9297743,38.0608444,-122.670649,45.4206749
https://en.wikipedia.org/wiki/Ann_Stanford,Ann Stanford,1916,1987,,,0,0,0,0
https://en.wikipedia.org/wiki/Frank_Stanford,Frank Stanford,1948,1978,"Richton, Mississippi","Fayetteville, Arkansas",-88.9400492,31.3493426,-94.1574328,36.0625843
https://en.wikipedia.org/wiki/Henry_Throop_Stanton,Henry Throop Stanton,1834,1899,"Alexandria, Virginia","Frankfort, Kentucky",-77.0470229,38.8051095,-84.8732836,38.2009055
https://en.wikipedia.org/wiki/George_Starbuck,George Starbuck,1931,1996,,"Tuscaloosa, Alabama",0,0,-87.5675258,33.2095614
https://en.wikipedia.org/wiki/William_Force_Stead,William Force Stead,1884,1967,,,0,0,0,0
https://en.wikipedia.org/wiki/Edmund_Clarence_Stedman,Edmund Clarence Stedman,1833,1908,"Hartford, Connecticut",New York City,-72.6908547,41.764582,-74.0060152,40.7127281
https://en.wikipedia.org/wiki/Elizabeth_Clementine_Stedman,Elizabeth Clementine Stedman,1810,1889,New York City,"Summit, New Jersey",-74.0060152,40.7127281,-74.3592296,40.7182356
https://en.wikipedia.org/wiki/Rowena_Granice_Steele,Rowena Granice Steele,1824,1901,"Goshen, New York","Willows, California",-74.3243191,41.4020382,-122.193531,39.5233276
https://en.wikipedia.org/wiki/Evaleen_Stein,Evaleen Stein,1863,1923,"Lafayette, Indiana",,-86.8752869,40.4167022,0,0
https://en.wikipedia.org/wiki/Gertrude_Stein,Gertrude Stein,1874,1946,"Allegheny, Pennsylvania",Neuilly-sur-Seine,-79.9760405,40.4597204,2.2695658,48.884683
https://en.wikipedia.org/wiki/Edward_Steinhardt,Edward Steinhardt,1961,,,,0,0,0,0
https://en.wikipedia.org/wiki/Mattie_Stepanek,Mattie Stepanek,1990,2004,,"Washington, D.C.",0,0,-77.0365427,38.8950368
https://en.wikipedia.org/wiki/Elizabeth_Willisson_Stephen,Elizabeth Willisson Stephen,1856,1925,"Marengo County, Alabama",,-87.7569365,32.201002,0,0
https://en.wikipedia.org/wiki/George_Sterling,George Sterling,1869,1926,"Sag Harbor, New York",,-72.2922292,40.9978727,0,0
https://en.wikipedia.org/wiki/Gerald_Stern,Gerald Stern,1925,2022,Pittsburgh,,-79.9900861,40.4416941,0,0
https://en.wikipedia.org/wiki/Augusta_Emma_Stetson,Augusta Emma Stetson,1842,1928,,,0,0,0,0
https://en.wikipedia.org/wiki/C._J._Stevens,C. J. Stevens,1927,,,"Surfside Beach, South Carolina",0,0,-78.9730887,33.6060031
https://en.wikipedia.org/wiki/James_Thomas_Stevens,James Thomas Stevens,1966,,,,0,0,0,0
https://en.wikipedia.org/wiki/Wallace_Stevens,Wallace Stevens,1880,1955,"Reading, Pennsylvania","Hartford, Connecticut",-75.9279495,40.335345,-72.6908547,41.764582
https://en.wikipedia.org/wiki/Anne_Stevenson,Anne Stevenson,1933,2020,"Cambridge, England","Durham, England",0.1186637,52.2055314,-1.75,54.666667
https://en.wikipedia.org/wiki/Margo_Taft_Stever,Margo Taft Stever,,,,,0,0,0,0
https://en.wikipedia.org/wiki/Joffre_Stewart,Joffre Stewart,1925,2019,,,0,0,0,0
https://en.wikipedia.org/wiki/Susan_Stewart_(poet),Susan Stewart (poet),1952,,,,0,0,0,0
https://en.wikipedia.org/wiki/Trumbull_Stickney,Trumbull Stickney,1874,1904,,,0,0,0,0
https://en.wikipedia.org/wiki/John_Stigall,John Stigall,1951,2009,,,0,0,0,0
https://en.wikipedia.org/wiki/James_Still_(poet),James Still (poet),1906,2001,,"Hazard, Kentucky",0,0,-83.1933893,37.2489635
https://en.wikipedia.org/wiki/Cornelia_Laws_St._John,Cornelia Laws St. John,,1902,,New York City,0,0,-74.0060152,40.7127281
https://en.wikipedia.org/wiki/Charles_Warren_Stoddard,Charles Warren Stoddard,1843,1909,,,0,0,0,0
https://en.wikipedia.org/wiki/Lavinia_Stoddard,Lavinia Stoddard,1787,1820,,,0,0,0,0
https://en.wikipedia.org/wiki/Dejan_Stojanovi%C4%87,Dejan Stojanović,1959,,Peć,,20.2885757,42.6593986,0,0
https://en.wikipedia.org/wiki/Donna_J._Stone,Donna J. Stone,1933,1994,,,0,0,0,0
https://en.wikipedia.org/wiki/Ruth_Stone,Ruth Stone,1915,2011,"Roanoke, Virginia","Ripton, Vermont",-79.9414313,37.270973,-73.0337694,43.9738222
https://en.wikipedia.org/wiki/Lisa_Gluskin_Stonestreet,Lisa Gluskin Stonestreet,1968,,,,0,0,0,0
https://en.wikipedia.org/wiki/William_Wetmore_Story,William Wetmore Story,1819,1895,,Vallombrosa Abbey,0,0,0,0
https://en.wikipedia.org/wiki/Mark_Strand,Mark Strand,1934,2014,"Summerside, Prince Edward Island",Brooklyn,-63.789368,46.394306,-73.9497211,40.6526006
https://en.wikipedia.org/wiki/Joseph_Stroud,Joseph Stroud,1943,,,,0,0,0,0
https://en.wikipedia.org/wiki/Lucien_Stryk,Lucien Stryk,1924,2013,,,0,0,0,0
https://en.wikipedia.org/wiki/Jesse_Stuart,Jesse Stuart,1907,1984,,"Ironton, Ohio",0,0,-82.6829406,38.5367471
https://en.wikipedia.org/wiki/Elma_Stuckey,Elma Stuckey,1907,1988,,,0,0,0,0
https://en.wikipedia.org/wiki/Melissa_Studdard,Melissa Studdard,1969,,"Tuscaloosa, Alabama",,-87.5675258,33.2095614,0,0
https://en.wikipedia.org/wiki/Shawn_Sturgeon,Shawn Sturgeon,1965,,,,0,0,0,0
https://en.wikipedia.org/wiki/Julie_Suk,Julie Suk,1924,,,,0,0,0,0
https://en.wikipedia.org/wiki/Aloysius_Michael_Sullivan,Aloysius Michael Sullivan,1896,1980,,,0,0,0,0
https://en.wikipedia.org/wiki/Sekou_Sundiata,Sekou Sundiata,1948,2007,Harlem,"Valhalla, New York",-73.9454154,40.8078786,-73.7751326,41.0748189
https://en.wikipedia.org/wiki/Barton_Sutter,Barton Sutter,,,,,0,0,0,0
https://en.wikipedia.org/wiki/Thomas_Burnett_Swann,Thomas Burnett Swann,1928,1976,,,0,0,0,0
https://en.wikipedia.org/wiki/John_Swanwick,John Swanwick,1740,1798,,,0,0,0,0
https://en.wikipedia.org/wiki/Robert_Sward,Robert Sward,1933,2022,,,0,0,0,0
https://en.wikipedia.org/wiki/Cole_Swensen,Cole Swensen,1955,,,,0,0,0,0
https://en.wikipedia.org/wiki/Karen_Swenson,Karen Swenson,1936,,,,0,0,0,0
https://en.wikipedia.org/wiki/May_Swenson,May Swenson,1913,1989,"Logan, Utah","Bethany Beach, Delaware",-111.834914,41.7313063,-75.0588646,38.5379676
https://en.wikipedia.org/wiki/Thomas_Thackeray_Swinburne,Thomas Thackeray Swinburne,1865,1926,,,0,0,0,0
https://en.wikipedia.org/wiki/Arthur_Sze,Arthur Sze,1950,,"New York, New York",,-74.0060152,40.7127281,0,0
https://en.wikipedia.org/wiki/Eileen_Tabios,Eileen Tabios,1960,,,,0,0,0,0
https://en.wikipedia.org/wiki/John_Taggart,John Taggart,1942,,,,0,0,0,0
https://en.wikipedia.org/wiki/Ronald_Talney,Ronald Talney,,,,,0,0,0,0
https://en.wikipedia.org/wiki/Amber_Tamblyn,Amber Tamblyn,1983,,"Santa Monica, California",,-118.491227,34.0194704,0,0
https://en.wikipedia.org/wiki/Luci_Tapahonso,Luci Tapahonso,1953,,"Shiprock, New Mexico",,-108.684704,36.786424,0,0
https://en.wikipedia.org/wiki/Nathaniel_Tarn,Nathaniel Tarn,1928,,"Paris, France",,2.3200410217200800,48.8588897,0,0
https://en.wikipedia.org/wiki/Allen_Tate,Allen Tate,1899,1979,"Winchester, Kentucky","Nashville, Tennessee",-84.1796503,37.990079,-86.7742984,36.1622767
https://en.wikipedia.org/wiki/James_Tate_(writer),James Tate (writer),1943,2015,"Kansas City, Missouri","Amherst, Massachusetts",-94.5781416,39.100105,-72.505714,42.3685658
https://en.wikipedia.org/wiki/Bayard_Taylor,Bayard Taylor,1825,1878,"Chester County, Pennsylvania",Berlin,-75.7652424,39.9829308,13.3888599,52.5170365
https://en.wikipedia.org/wiki/Bert_Leston_Taylor,Bert Leston Taylor,1866,1921,,,0,0,0,0
