href,name,born,died,info,birthplace,deathplace,birth_lon,birth_lat,death_lon,death_lat
https://en.wikipedia.org/wiki/Guru_Amar_Das,Guru Amar Das,1479,1574,Punjabi poet and Sikh guru,Delhi Sultanate,Goindwal Sahib,0,0,0,0
https://en.wikipedia.org/wiki/Sikh_gurus,Sikh guru,1479,1574,Punjabi poet and Sikh guru,,,0,0,0,0
https://en.wikipedia.org/wiki/Ammiel_Alcalay,Ammiel Alcalay,1956,0,"US poet, scholar and critic",,,0,0,0,0
https://en.wikipedia.org/wiki/Alcman,Alcman,0,0,Ancient Greek lyric poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Amos_Bronson_Alcott,Amos Bronson Alcott,1799,1888,US poet and teacher,"Wolcott, Connecticut","Boston, Massachusetts",-72.98677,41.60232,-71.06051,42.35543
https://en.wikipedia.org/wiki/Richard_Aldington,Richard Aldington,1892,1962,English poet and writer,,,0,0,0,0
https://en.wikipedia.org/wiki/Vasile_Alecsandri,Vasile Alecsandri,1821,1890,Romanian poet,Bacău,Mircești,26.7164,46.42287,26.84739,47.06511
https://en.wikipedia.org/wiki/Tudur_Aled,Tudur Aled,0,0,Welsh poet writing in Welsh,,,0,0,0,0
https://en.wikipedia.org/wiki/Claribel_Alegr%C3%ADa,Claribel Alegría,1924,2018,Central US poet writing in Spanish,Estelí,Managua,-86.45542,13.24556,-86.27376,12.1544
https://en.wikipedia.org/wiki/Vicente_Aleixandre,Vicente Aleixandre,1898,1984,"Spanish poet, Nobel Laureate ",Seville,Madrid,-5.99534,37.38863,-3.70358,40.4167
https://en.wikipedia.org/wiki/1977_in_poetry,1977,1898,1984,"Spanish poet, Nobel Laureate ",,,0,0,0,0
https://en.wikipedia.org/wiki/Josip_Murn_Aleksandrov,Josip Murn Aleksandrov,1879,1901,Slovene symbolist poet,Ljubljana,,14.50693,46.05003,0,0
https://en.wikipedia.org/wiki/Sherman_Alexie,Sherman Alexie,1966,0,US poet and writer,"Spokane, Washington",,-117.42351,47.65719,0,0
https://en.wikipedia.org/wiki/Felipe_Alfau,Felipe Alfau,1902,1999,Catalan US novelist and poet,,New York City,0,0,-74.00602,40.71273
https://en.wikipedia.org/wiki/Agha_Shahid_Ali,Agha Shahid Ali,1949,2001,,New Delhi,,77.20901,28.6139,0,0
https://en.wikipedia.org/wiki/Taha_Muhammad_Ali,Taha Muhammad Ali,1931,2011,Palestinian poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Dante_Alighieri,Dante Alighieri,1265,1321,Italian poet,,Ravenna,0,0,12.05901,44.36406
https://en.wikipedia.org/wiki/James_Alexander_Allan,James Alexander Allan,1889,1956,Australian poet,,,0,0,0,0
https://en.wikipedia.org/wiki/August_Alle,August Alle,1899,1952,Estonian poet,Viljandi,Tallinn,25.58781,58.36454,24.74537,59.43722
https://en.wikipedia.org/wiki/William_Allegrezza,William Allegrezza,1974,0,"US poet, professor and editor",,,0,0,0,0
https://en.wikipedia.org/wiki/Dick_Allen_(poet),Dick Allen,1939,2017,"US poet, critic and academic",,"Bridgeport, Connecticut",0,0,-73.20483,41.16704
https://en.wikipedia.org/wiki/Donald_Allen,Donald Allen,1912,2004,"US poet, editor and translator",,,0,0,0,0
https://en.wikipedia.org/wiki/Elizabeth_Akers_Allen,Elizabeth Akers Allen,1832,1911,US author and poet,"Strong, Maine","Tuckahoe (village), New York",-70.22064,44.80756,-73.82736,40.95038
https://en.wikipedia.org/wiki/Ron_Allen_(playwright),Ron Allen,1947,2010,US poet and playwright,"Detroit, Michigan","Los Angeles, California",-83.04664,42.33155,-118.24277,34.05369
https://en.wikipedia.org/wiki/Artur_Alliksaar,Artur Alliksaar,1923,1966,Estonian poet,,,0,0,0,0
https://en.wikipedia.org/wiki/William_Allingham,William Allingham,0,0,Irish poet and man of letters,Ballyshannon,Hampstead,-8.18977,54.50198,-0.1783,51.55653
https://en.wikipedia.org/wiki/Washington_Allston,Washington Allston,1779,1843,US painter and poet,"Georgetown, South Carolina","Cambridge, Massachusetts",-79.3343,33.43922,-71.104,42.36558
https://en.wikipedia.org/wiki/Damaso_Alonso,Damaso Alonso,1898,1990,"Spanish poet, philologist and critic",Madrid,,-3.70358,40.4167,0,0
https://en.wikipedia.org/wiki/Alta_(poet),Alta,0,0,US poet and writer,,,0,0,0,0
https://en.wikipedia.org/wiki/Natan_Alterman,Natan Alterman,1910,1970,"Israeli poet, journalist and translator",Warsaw,Tel Aviv,21.00672,52.23196,34.78181,32.0853
https://en.wikipedia.org/wiki/Alurista,Alurista,1947,0,Chicano poet and activist,Mexico City,,-99.13318,19.43263,0,0
https://en.wikipedia.org/wiki/Al_Alvarez,Al Alvarez,0,0,English poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Julia_Alvarez,Julia Alvarez,1950,0,"Dominican-US poet, novelist and essayist",New York City,,-74.00602,40.71273,0,0
https://en.wikipedia.org/wiki/Betti_Alver,Betti Alver,1906,1989,Estonian poet,Jõgeva,Tartu,26.39993,58.76348,26.72245,58.38012
https://en.wikipedia.org/wiki/Moniza_Alvi,Moniza Alvi,1954,0,Pakistani-British poet and writer,Edit this on Wikidata,,0,0,0,0
https://en.wikipedia.org/wiki/Ambroise,Ambroise,0,0,Norman-French poet of Third Crusade,,,0,0,0,0
https://en.wikipedia.org/wiki/Yehuda_Amichai,Yehuda Amichai,1924,2000,Israeli poet,Würzburg,,9.93297,49.79245,0,0
https://en.wikipedia.org/wiki/Indran_Amirthanayagam,Indran Amirthanayagam,1960,0,"Sri Lankan US poet, essayist and translator",,,0,0,0,0
https://en.wikipedia.org/wiki/Kingsley_Amis,Kingsley Amis,1922,1995,English author and poet,Clapham,,-0.13886,51.46229,0,0
https://en.wikipedia.org/wiki/A._R._Ammons,A. R. Ammons,1926,2001,US author and poet,"Whiteville, North Carolina","Ithaca, New York",-78.70307,34.33878,-76.4968,42.4396
https://en.wikipedia.org/wiki/Anacreon_(poet),Anacreon,0,0,Greek lyric poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Alfred_Andersch,Alfred Andersch,1914,1980,German writer and publisher,Munich,Ticino,11.57538,48.13711,8.75259,46.33519
https://en.wikipedia.org/wiki/Mir_Anees,Mir Anees,1803,1874,Indian poet in Urdu,Faizabad,Lucknow,82.25895,26.68291,80.9346,26.8381
https://en.wikipedia.org/wiki/Guda_Anjaiah,Guda Anjaiah,1955,2016,"Telugu Indian poet, singer, lyricist and writer from Telangana",Telangana,,79.11517,17.84959,0,0
https://en.wikipedia.org/wiki/Ardan_Angarkhaev,Ardan Angarkhaev,1946,0,Russian poet and writer,,,0,0,0,0
https://en.wikipedia.org/wiki/Tems%C3%BCla_Ao,Temsüla Ao,1945,0,"Indian Naga poet, short story writer, and ethnographer",Jorhat,Dimapur,94.20796,26.75779,93.7217,25.91174
https://en.wikipedia.org/wiki/Ana_Paula_Arendt,Ana Paula Arendt,1980,0,Brazilian classical poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Hans_Christian_Andersen,Hans Christian Andersen,1805,1875,Danish poet and children's writer,"Odense, Funen","Østerbro, Copenhagen",0,0,0,0
https://en.wikipedia.org/wiki/Victor_Henry_Anderson,Victor Henry Anderson,1917,2001,"US poet, kahuna and teacher of the Feri Tradition","Clayton, New Mexico",,-103.1848,36.45078,0,0
https://en.wikipedia.org/wiki/Feri_Tradition,Feri Tradition,1917,2001,"US poet, kahuna and teacher of the Feri Tradition",,,0,0,0,0
https://en.wikipedia.org/wiki/Carlos_Drummond_de_Andrade,Carlos Drummond de Andrade,1902,1987,Brazilian poet,Itabira,Rio de Janeiro,-43.22625,-19.61902,-43.20937,-22.91101
https://en.wikipedia.org/wiki/M%C3%A1rio_de_Andrade,Mário de Andrade,1893,1945,"Brazilian poet, novelist and critic",São Paulo,,-47.15839,-1.20432,0,0
https://en.wikipedia.org/wiki/Bernard_Andr%C3%A9,Bernard André,1450,1522,French Augustinian poet: poet laureate to Henry VII of England,,,0,0,0,0
https://en.wikipedia.org/wiki/Peter_Andrej,Peter Andrej,1959,0,Slovenian poet and musician,,,0,0,0,0
https://en.wikipedia.org/wiki/Sophia_de_Mello_Breyner_Andresen,Sophia de Mello Breyner Andresen,1919,2004,Portuguese poet and writer,"Porto, Portugal","Lisbon, Portugal",-8.61079,41.14945,-9.13659,38.70775
https://en.wikipedia.org/wiki/Bruce_Andrews,Bruce Andrews,1948,0,US poet of language,,,0,0,0,0
https://en.wikipedia.org/wiki/Kevin_Andrews_(writer),Kevin Andrews,1924,1989,Anglo-Greek philhellene writer and archeologist,,,0,0,0,0
https://en.wikipedia.org/wiki/Ron_Androla,Ron Androla,1954,0,US poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Guru_Angad,Guru Angad,1504,1552,Sikh Guru and Punjabi poet,Matte-di-Sarai (Sarainaga),Khadur Sahib,0,0,0,0
https://en.wikipedia.org/wiki/Aneirin,Aneirin,0,0,Brythonic epic poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Ralph_Angel,Ralph Angel,1951,2020,US poet and translator,,,0,0,0,0
https://en.wikipedia.org/wiki/Maya_Angelou,Maya Angelou,1928,2014,US poet,St. Louis,"Winston-Salem, North Carolina",-90.19102,38.62803,-80.24405,36.09981
https://en.wikipedia.org/wiki/James_Stout_Angus,James Stout Angus,1830,1923,Shetland poet mainly in Shetland dialect,,,0,0,0,0
https://en.wikipedia.org/wiki/Marion_Angus,Marion Angus,1865,1946,Scottish poet in Scots,,"Arbroath, Angus",0,0,-2.58157,56.55867
https://en.wikipedia.org/wiki/J._K._Annand,J. K. Annand,1908,1993,Scottish children's poet,Edinburgh,Edinburgh,-3.18837,55.95335,-3.18837,55.95335
https://en.wikipedia.org/wiki/Mika_Anti%C4%87,Mika Antić,1932,1986,Serbian poet,Mokrin,Novi Sad,20.41216,45.93338,19.84518,45.25513
https://en.wikipedia.org/wiki/David_Antin,David Antin,1932,2016,US poet and critic,,,0,0,0,0
https://en.wikipedia.org/wiki/Antler_(poet),Antler,1946,0,US poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Susanne_Antonetta,Susanne Antonetta,1956,0,US poet and author,,,0,0,0,0
https://en.wikipedia.org/wiki/Brother_Antoninus,Brother Antoninus,1912,1994,US poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Raymond_Antrobus,Raymond Antrobus,0,0,British,"Hackney, London",,-0.04767,51.54888,0,0
https://en.wikipedia.org/wiki/Chairil_Anwar,Chairil Anwar,1922,1949,Indonesian poet,Medan,Jakarta,98.67383,3.58967,106.82705,-6.17525
https://en.wikipedia.org/wiki/Johannes_Anyuru,Johannes Anyuru,1979,0,Swedish poet,Borås,,12.94074,57.72108,0,0
https://en.wikipedia.org/wiki/Guillaume_Apollinaire,Guillaume Apollinaire,1880,1918,French poet,Rome,Paris,12.48293,41.89332,2.34839,48.8535
https://en.wikipedia.org/wiki/Apollonius_of_Rhodes,Apollonius of Rhodes,0,0,Greek poet and librarian in Alexandria,Alexandria,Rhodes,8.74503,44.83495,6.89852,48.75844
https://en.wikipedia.org/wiki/Maja_Apostoloska,Maja Apostoloska,1976,0,Macedonian poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Philip_Appleman,Philip Appleman,1926,2020,US poet and professor,,,0,0,0,0
https://en.wikipedia.org/wiki/Lajos_%C3%81prily,Lajos Áprily,1887,1967,Hungarian poet and translator,Brașov,Budapest,25.61057,45.65251,19.04016,47.49789
https://en.wikipedia.org/wiki/Pawlu_Aquilina,Pawlu Aquilina,1929,2009,Maltese poet,Siġġiewi,Mater Dei Hospital,14.43806,35.85394,14.47661,35.90188
https://en.wikipedia.org/wiki/Louis_Aragon,Louis Aragon,1897,1982,"French poet, novelist and editor",,,0,0,0,0
https://en.wikipedia.org/wiki/J%C3%A1nos_Arany,János Arany,1817,1882,Hungarian poet,Salonta,Budapest,21.64626,46.80556,19.04016,47.49789
https://en.wikipedia.org/wiki/Archilochus,Archilochus,0,0,Greek lyric poet,Paros,,3.50781,44.39225,0,0
https://en.wikipedia.org/wiki/Walter_Arensberg,Walter Conrad Arensberg,1878,1954,"US dadaist, critic and poet",,,0,0,0,0
https://en.wikipedia.org/wiki/Tudor_Arghezi,Tudor Arghezi,1880,1967,Romanian poet,Bucharest,Socialist Republic of Romania,26.10272,44.43614,0,0
https://en.wikipedia.org/wiki/Ludovico_Ariosto,Ludovico Ariosto,1474,1533,Italian poet,Reggio Emilia,Ferrara,10.59407,44.60867,11.82794,44.76676
https://en.wikipedia.org/wiki/Aristophanes,Aristophanes,0,0,Greek dramatic poet,Classical Athens,,23.74827,37.98013,0,0
https://en.wikipedia.org/wiki/Guru_Arjan,Guru Arjan,1563,1606,Sikh guru and Punjabi poet,Goindwal,Lahore,75.1475,31.39,74.31418,31.56568
https://en.wikipedia.org/wiki/Punjab,Punjabi,1563,1606,Sikh guru and Punjabi poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Rae_Armantrout,Rae Armantrout,1947,0,US language poet,"Vallejo, California",,-122.25664,38.10409,0,0
https://en.wikipedia.org/wiki/Simon_Armitage,Simon Armitage,1963,0,"English poet, playwright and novelist",,,0,0,0,0
https://en.wikipedia.org/wiki/Richard_Armour,Richard Armour,1906,1989,US poet and author,,,0,0,0,0
https://en.wikipedia.org/wiki/Ernst_Moritz_Arndt,Ernst Moritz Arndt,1769,1860,German author and poet,Rügen,Bonn,13.38823,54.4529,7.10066,50.73585
https://en.wikipedia.org/wiki/Bettina_von_Arnim,Bettina von Arnim,1785,1859,"German writer, composer and visual artist",Frankfurt am Main,Berlin,8.68209,50.11064,13.38886,52.51704
https://en.wikipedia.org/wiki/Ludwig_Achim_von_Arnim,Ludwig Achim von Arnim,1781,1831,German poet and novelist,Berlin,Niederer Fläming,13.38886,52.51704,13.20635,51.90612
https://en.wikipedia.org/wiki/Craig_Arnold,Craig Arnold,1967,2009,US poet and professor,,,0,0,0,0
https://en.wikipedia.org/wiki/Matthew_Arnold,Matthew Arnold,1822,1888,English poet and cultural critic,Laleham,Liverpool,-0.49027,51.4089,-2.99168,53.4072
https://en.wikipedia.org/wiki/Arn%C3%B3rr_jarlask%C3%A1ld,Arnórr Þórðarson jarlaskáld,0,0,Icelandic skald,,,0,0,0,0
https://en.wikipedia.org/wiki/Jean_Arp,Jean Arp,1886,1966,"German-French sculptor, painter and poet",Straßburg,Basel,7.75071,48.58461,7.58783,47.55811
https://en.wikipedia.org/wiki/Franciszka_Arnsztajnowa,Franciszka Arnsztajnowa,1865,1942,Polish poet,Lublin,Warsaw Ghetto,22.5701,51.25056,20.99422,52.24974
https://en.wikipedia.org/wiki/Antonin_Artaud,Antonin Artaud,1896,1948,"French playwright, poet and essayist",Marseille,Ivry-sur-Seine,5.36995,43.29617,2.38725,48.81223
https://en.wikipedia.org/wiki/M._K._Asante,M. K. Asante,1982,0,"US author, poet and professor","Harare, Zimbabwe",,31.06016,-17.8567,0,0
https://en.wikipedia.org/wiki/John_Ashbery,John Ashbery,1927,2017,"US poet, ","Rochester, New York","Hudson, New York",-77.61521,43.15728,-73.79096,42.25286
https://en.wikipedia.org/wiki/Cliff_Ashby,Cliff Ashby,1919,2012,English poet and novelist,,,0,0,0,0
https://en.wikipedia.org/wiki/Ren%C3%A9e_Ashley,Renée Ashley,0,0,,"Palo Alto, California",,-122.15985,37.44433,0,0
https://en.wikipedia.org/wiki/Anton_A%C5%A1kerc,Anton Aškerc,1856,1912,Slovenian poet and Roman Catholic priest,,,0,0,0,0
https://en.wikipedia.org/wiki/Adam_Asnyk,Adam Asnyk,1838,1897,Polish poet and dramatist,Kalisz,Kraków,18.07959,51.74737,19.99715,50.04694
https://en.wikipedia.org/wiki/Herbert_Asquith_(poet),Herbert Asquith,1881,1947,English poet,Hampstead,"Bath, Somerset",-0.1783,51.55653,-2.3597,51.38139
https://en.wikipedia.org/wiki/Mina_Assadi,Mina Assadi,1942,0,"Iranian poet, author and songwriter","Sari, Iran",,53.05863,36.56596,0,0
https://en.wikipedia.org/wiki/Vishnu_Raj_Atreya,Vishnu Raj Atreya,1944,2020,"Nepali poet, author, songwriter and novelist",Kapilvastu District,,72.82815,19.07195,0,0
https://en.wikipedia.org/wiki/Margaret_Atwood,Margaret Atwood,1939,0,"Canadian poet, novelist and essayist",Ottawa,,-75.69011,45.42088,0,0
https://en.wikipedia.org/wiki/W._H._Auden,W. H. Auden,1907,1973,"Anglo-US poet, essayist",York,Vienna,-1.07431,53.96566,16.3725,48.20835
https://en.wikipedia.org/wiki/Imre_Augustich,Imre Augustich,0,0,Slovenian/Hungarian poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Joseph_Auslander,Joseph Auslander,1897,1965,"US poet, anthologist and novelist; US Poet Laureate, ","Philadelphia, Pennsylvania","Coral Gables, Florida",-75.16353,39.95272,-80.25851,25.73311
https://en.wikipedia.org/wiki/Ausonius,Ausonius,0,0,Latin poet and rhetorician at Burdigala (Bordeaux),Bordeaux,,-0.58004,44.84122,0,0
https://en.wikipedia.org/wiki/Paul_Auster,Paul Auster,1947,0,"US poet, novelist, playwright, essayist, and translator","Newark, New Jersey",,-74.17237,40.73566,0,0
https://en.wikipedia.org/wiki/James_Avery_(actor),James Avery,1948,2013,"US actor, poet and screenwriter","Suffolk, Virginia","Glendale, California",-76.58357,36.72821,-118.24785,34.14694
https://en.wikipedia.org/wiki/Margaret_Avison,Margaret Avison,1918,2007,Canadian poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Krayem_Awad,Krayem Awad,1948,0,"Viennese painter, sculptor and poet of Syrian origin",Syria,,38.54147,35.83236,0,0
https://en.wikipedia.org/wiki/Gennady_Aygi,Gennady Aygi,1934,2006,Russian poet,Chuvashia,Moscow,47.08494,55.42599,37.60639,55.62558
https://en.wikipedia.org/wiki/Ayo_Ayoola-Amale,Ayo Ayoola-Amale,1970,0,Nigerian poet,Jos,,8.89794,9.91751,0,0
https://en.wikipedia.org/wiki/Pam_Ayres,Pam Ayres,1947,0,English humorous poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Robert_Aytoun,Robert Aytoun,1570,1638,Scottish poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Maryam_Jafari_Azarmani,Maryam Jafari Azarmani,1977,0,"Iranian poet, essayist, critic and translator",Tehran,,51.3896,35.68925,0,0
https://en.wikipedia.org/wiki/Jody_Azzouni,Jody Azzouni,1954,0,US philosopher and poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Mih%C3%A1ly_Babits,Mihály Babits,1883,1941,Hungarian poet and translator,Szekszárd,Budapest,18.70166,46.34849,19.04016,47.49789
https://en.wikipedia.org/wiki/Ken_Babstock,Ken Babstock,1970,0,Canadian poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Jimmy_Santiago_Baca,Jimmy Santiago Baca,1952,0,US poet and writer of Apache/Chicano descent,"Santa Fe, New Mexico",,-105.93846,35.68761,0,0
https://en.wikipedia.org/wiki/Bacchylides,Bacchylides,0,0,Greek lyric poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Bellamy_Bach,Bellamy Bach,0,0,joint pseudonym of fiction writers and poets,,,0,0,0,0
https://en.wikipedia.org/wiki/Harivansh_Rai_Bachchan,Harivansh Rai Bachchan,0,0,Hindi poet,Babupatti,Mumbai,0,0,0,0
https://en.wikipedia.org/wiki/Joseph_M._Bachelor,Joseph M. Bachelor,0,0,"US author, poet and educator",,,0,0,0,0
https://en.wikipedia.org/wiki/Simon_Bacher,Simon Bacher,1823,1991,Hebrew poet in Hungary,,,0,0,0,0
https://en.wikipedia.org/wiki/Ingeborg_Bachmann,Ingeborg Bachmann,1926,1973,Austrian poet and author,Klagenfurt,,14.3076,46.62394,0,0
https://en.wikipedia.org/wiki/Sutardji_Calzoum_Bachri,Sutardji Calzoum Bachri,1941,0,Indonesian poet,,,0,0,0,0
https://en.wikipedia.org/wiki/George_Bacovia,George Bacovia,1881,1957,Romanian poet,Bacău,Bucharest,26.7164,46.42287,26.10272,44.43614
https://en.wikipedia.org/wiki/Krzysztof_Kamil_Baczy%C5%84ski,Krzysztof Kamil Baczyński,1921,1944,Polish poet and soldier,Warsaw,Warsaw,21.00672,52.23196,21.00672,52.23196
https://en.wikipedia.org/wiki/Julio_Baghy,Julio Baghy,1891,1967,Hungarian Esperanto author and poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Bai_Juyi,Bai Juyi,772,846,Chinese poet of Tang dynasty,Xinzheng,Luoyang,113.73368,34.39711,112.4477,34.61965
https://en.wikipedia.org/wiki/Tang_dynasty,Tang dynasty,772,846,Chinese poet of Tang dynasty,,,0,0,0,0
https://en.wikipedia.org/wiki/Joanna_Baillie,Joanna Baillie,1762,1851,Scottish poet and dramatist,Edit this on Wikidata,,0,0,0,0
https://en.wikipedia.org/wiki/J%C3%B3zsef_Bajza,József Bajza,1804,1858,Hungarian poet and critic,,,0,0,0,0
https://en.wikipedia.org/wiki/J%C3%B3zef_Baka,Józef Baka,0,0,Polish/Lithuanian poet and Jesuit priest,,,0,0,0,0
https://en.wikipedia.org/wiki/Vyt_Bakaitis,Vyt Bakaitis,1940,0,"Lithuania-US translator, editor and poet",,,0,0,0,0
https://en.wikipedia.org/wiki/David_Baker_(poet),David Baker,1954,0,US poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Hinemoana_Baker,Hinemoana Baker,1968,0,,Christchurch,,172.63643,-43.53096,0,0
https://en.wikipedia.org/wiki/B%C3%A2k%C3%AE,Bâkî,1526,1600,Ottoman-Turkish language poet (pseudonym of Mahmud Abdülbâkî),,,0,0,0,0
https://en.wikipedia.org/wiki/John_Balaban_(poet),John Balaban,1943,0,US poet and translator,Philadelphia,,-75.16353,39.95272,0,0
https://en.wikipedia.org/wiki/B%C3%A1lint_Balassi,Bálint Balassi,1554,1594,Hungarian poet,,,0,0,0,0
https://en.wikipedia.org/wiki/B%C3%A9la_Bal%C3%A1zs,Béla Balázs,1884,1949,Hungarian poet and critic,Szeged,Jósefváros (page does not exist),20.1486,46.25463,0,0
https://en.wikipedia.org/wiki/Edward_Balcerzan,Edward Balcerzan,1937,0,"Polish poet, critic and translator",,,0,0,0,0
https://en.wikipedia.org/wiki/Stanis%C5%82aw_Bali%C5%84ski,Stanisław Baliński,1898,1984,Polish poet and diplomat,Warsaw,,21.00672,52.23196,0,0
https://en.wikipedia.org/wiki/Jesse_Ball,Jesse Ball,1978,0,US poet and novelist,"Port Jefferson, New York",,-73.06913,40.94651,0,0
https://en.wikipedia.org/wiki/Zs%C3%B3fia_Balla,Zsófia Balla,1949,0,Hungarian poet from Romania,,,0,0,0,0
https://en.wikipedia.org/wiki/Addie_L._Ballou,Addie L. Ballou,1837,1916,US poet and suffragist,"Chagrin Falls, Ohio",,-81.38551,41.43659,0,0
https://en.wikipedia.org/wiki/Konstantin_Balmont,Konstantin Balmont,1867,1942,Russian symbolist poet and translator,Old Style and New Style dates,Nazi-occupied France,0,0,0,0
https://en.wikipedia.org/wiki/Russell_Banks,Russell Banks,1940,0,US fiction writer and poet,"Newton, Massachusetts","Saratoga Springs, New York",-71.20922,42.33704,-73.78539,43.08218
https://en.wikipedia.org/wiki/Anne_Bannerman,Anne Bannerman,1765,1829,Scottish poet,"Edinburgh, Scotland","Portobello, Edinburgh",-3.18837,55.95335,-3.11456,55.95286
https://en.wikipedia.org/wiki/Amiri_Baraka,Amiri Baraka,1934,2014,"US writer, poet and dramatist","Newark, New Jersey",,-74.17237,40.73566,0,0
https://en.wikipedia.org/wiki/Marcin_Baran,Marcin Baran,1963,0,Polish poet and journalist,,,0,0,0,0
https://en.wikipedia.org/wiki/Stanis%C5%82aw_Bara%C5%84czak,Stanisław Barańczak,1946,2014,"Polish poet, critic and translator",Poznań,"Newtonville, Massachusetts",16.93352,52.40827,-71.207,42.3506
https://en.wikipedia.org/wiki/Anna_Laetitia_Barbauld,Anna Laetitia Barbauld,1743,1825,"English poet, essayist and children's author",Kibworth,Stoke Newington,-0.99359,52.5386,-0.08225,51.55787
https://en.wikipedia.org/wiki/Porfirio_Barba-Jacob,Porfirio Barba-Jacob,1883,1942,Colombian poet and writer,,,0,0,0,0
https://en.wikipedia.org/wiki/John_Barbour_(poet),John Barbour,0,0,"Scottish poet, first major writer in Scots",,Aberdeen,0,0,-2.09281,57.14824
https://en.wikipedia.org/wiki/Scots_language,Scots,0,0,"Scottish poet, first major writer in Scots",,,0,0,0,0
https://en.wikipedia.org/wiki/Alexander_Barclay,Alexander Barclay,0,0,English/Scottish poet,,Croydon,0,0,-0.10196,51.3713
https://en.wikipedia.org/wiki/George_Barker_(poet),George Barker,1913,1991,English poet and author,Loughton,Itteringham,0.05441,51.64671,1.18745,52.8345
https://en.wikipedia.org/wiki/Les_Barker,Les Barker,1947,0,English poet,Manchester,Oswestry,-2.24511,53.47949,-3.05482,52.86031
